Plot,Region,LU,Classif,Classif2,Production_food,Production_livestock,Production_energy,Production_timber,Harvesting_plants,C_stock,Hunting,Aesthetic_naturalness,Aesth_diversity_ADI,Reg_ID_habitat,Aesth_uniqueness_charismatic_plants,Plant_richness,Bird_richness,Fungi_richness
C339,All,Crop,Cereal,Cereal,1818.495,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C34,All,Crop,Cereal,Cereal,1464.372,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C340,All,Crop,Cereal,Cereal,1818.495,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,5.47722557505166,11,0,0
C341,All,Crop,Cereal,Cereal,1818.495,0,0,0,7.07106781186548,3.7375440777552,0,0,0,0,4.47213595499958,10,0,0
C342,All,Crop,Cereal,Cereal,1818.495,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,5.47722557505166,12,0,0
C343,All,Crop,Cereal,Cereal,1818.495,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,10,0,0
C344,All,Crop,Cereal,Cereal,1818.495,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,8,0,0
C345,All,Crop,Cereal,Cereal,1818.495,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C346,All,Crop,Cereal,Cereal,1818.495,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,5.47722557505166,10,0,0
C347,All,Crop,Cereal,Cereal,1818.495,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C348,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,5.47722557505166,3.7375440777552,0,0,0,0,6.32455532033676,11,0,0
C349,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,3.16227766016838,3.7375440777552,0,0,0,0,0,4,0,0
C35,All,Crop,Cereal,Cereal,1464.372,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C350,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,10,0,0
C351,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,6.32455532033676,3.7375440777552,0,0,0,0,0,6,0,0
C352,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C353,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C354,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,3.16227766016838,3.7375440777552,0,0,0,0,4.47213595499958,5,0,0
C355,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,12,0,0
C356,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,7.07106781186548,3.7375440777552,0,0,0,0,3.16227766016838,11,0,0
C357,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,2,0,0
C358,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,6.32455532033676,3.7375440777552,0,0,0,0,5.47722557505166,10,0,0
C359,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,9,0,0
C36,All,Crop,Cereal,Cereal,1464.372,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C360,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,0,4,0,0
C361,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,9,0,0
C362,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C363,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,3,0,0
C364,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C365,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,0,3.7375440777552,0,0,0,0,0,4,0,0
C366,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,0,3.7375440777552,0,0,0,0,5.47722557505166,7,0,0
C367,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,5.47722557505166,3.7375440777552,0,0,0,0,5.47722557505166,6,0,0
C368,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C369,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,11,0,0
C37,All,Crop,Cereal,Cereal,1464.372,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C370,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,3.16227766016838,3.7375440777552,0,0,0,0,4.47213595499958,8,0,0
C371,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,4,0,0
C372,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,8,0,0
C373,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,6.32455532033676,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C374,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,5.47722557505166,3.7375440777552,0,0,0,0,5.47722557505166,8,0,0
C375,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,5.47722557505166,3.7375440777552,0,0,0,0,6.32455532033676,9,0,0
C376,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,4,0,0
C377,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,3.16227766016838,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C378,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C379,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,0,3.7375440777552,0,0,0,0,3.16227766016838,9,0,0
C38,All,Crop,Cereal,Cereal,1464.372,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,4.47213595499958,8,0,0
C380,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,9,0,0
C381,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,6.32455532033676,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C382,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,3.16227766016838,3.7375440777552,0,0,0,0,5.47722557505166,6,0,0
C383,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C384,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,5.47722557505166,3.7375440777552,0,0,0,0,6.32455532033676,11,0,0
C385,All,Crop,Noncereal,Noncereal,0,0,1383.3,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,9,0,0
C386,All,Crop,Noncereal,Noncereal,0,988,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,8,0,0
C387,All,Crop,Noncereal,Noncereal,0,988,0,0,3.16227766016838,3.7375440777552,0,0,0,0,0,4,0,0
C388,All,Crop,Noncereal,Noncereal,0,988,0,0,0,3.7375440777552,0,0,0,0,0,4,0,0
C389,All,Crop,Noncereal,Noncereal,0,988,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,10,0,0
C39,All,Crop,Cereal,Cereal,1464.372,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C390,All,Crop,Noncereal,Noncereal,0,988,0,0,6.32455532033676,3.7375440777552,0,0,0,0,4.47213595499958,10,0,0
C391,All,Crop,Noncereal,Noncereal,0,988,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,10,0,0
C392,All,Crop,Noncereal,Noncereal,0,988,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C393,All,Crop,Noncereal,Noncereal,0,988,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C394,All,Crop,Noncereal,Noncereal,0,988,0,0,0,3.7375440777552,0,0,0,0,3.16227766016838,4,0,0
C395,All,Crop,Noncereal,Noncereal,0,988,0,0,7.07106781186548,3.7375440777552,0,0,0,0,4.47213595499958,12,0,0
C396,All,Crop,Noncereal,Noncereal,0,988,0,0,6.32455532033676,3.7375440777552,0,0,0,0,5.47722557505166,11,0,0
C397,All,Crop,Noncereal,Noncereal,0,988,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C398,All,Crop,Noncereal,Noncereal,0,988,0,0,7.74596669241483,3.7375440777552,0,0,0,0,5.47722557505166,8,0,0
C399,All,Crop,Noncereal,Noncereal,0,988,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,4,0,0
C4,All,Crop,Cereal,Cereal,1464.372,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,8,0,0
C40,All,Crop,Cereal,Cereal,1464.372,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C400,All,Crop,Cereal,Cereal,0,740.34,493.56,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C401,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C402,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C403,All,Crop,Cereal,Cereal,1241.617,0,0,0,0,3.7375440777552,0,0,0,0,5.47722557505166,6,0,0
C404,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,6,0,0
C405,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C406,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,6,0,0
C407,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,5.47722557505166,6,0,0
C408,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,9,0,0
C409,All,Crop,Cereal,Cereal,1241.617,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,4.47213595499958,9,0,0
C41,All,Crop,Cereal,Cereal,1464.372,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C410,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C411,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,0,7,0,0
C412,All,Crop,Cereal,Cereal,1241.617,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,5.47722557505166,10,0,0
C413,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,9,0,0
C414,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,4,0,0
C415,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,4.47213595499958,4,0,0
C416,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,12,0,0
C417,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,10,0,0
C418,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,9,0,0
C419,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,7,0,0
C42,All,Crop,Cereal,Cereal,1464.372,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C420,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,3,0,0
C421,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,5,0,0
C422,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,9,0,0
C423,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C424,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,0,5,0,0
C425,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C426,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,11,0,0
C427,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,0,8,0,0
C428,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,8,0,0
C429,All,Crop,Cereal,Cereal,1241.617,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C43,All,Crop,Cereal,Cereal,1464.372,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,0,6,0,0
C430,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,4,0,0
C431,All,Crop,Cereal,Cereal,1241.617,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,4.47213595499958,9,0,0
C432,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C433,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,8,0,0
C434,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C435,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,0,8,0,0
C436,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,5.47722557505166,6,0,0
C437,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,5,0,0
C438,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C439,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,0,8,0,0
C44,All,Crop,Cereal,Cereal,1464.372,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C440,All,Crop,Cereal,Cereal,1241.617,0,0,0,7.74596669241483,3.7375440777552,0,0,0,0,3.16227766016838,10,0,0
C441,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,3,0,0
C442,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,0,9,0,0
C443,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C444,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,7,0,0
C445,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,0,6,0,0
C446,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C447,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,0,2,0,0
C448,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C449,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,10,0,0
C45,All,Crop,Cereal,Cereal,1464.372,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,6.32455532033676,9,0,0
C450,All,Crop,Cereal,Cereal,1241.617,0,0,0,7.07106781186548,3.7375440777552,0,0,0,0,4.47213595499958,15,0,0
C451,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,0,2,0,0
C452,All,Crop,Cereal,Cereal,1241.617,0,0,0,7.07106781186548,3.7375440777552,0,0,0,0,4.47213595499958,10,0,0
C453,All,Crop,Cereal,Cereal,1241.617,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,4.47213595499958,12,0,0
C454,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C455,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,9,0,0
C456,All,Crop,Cereal,Cereal,1241.617,0,0,0,0,3.7375440777552,0,0,0,0,0,2,0,0
C457,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C458,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,7.07106781186548,9,0,0
C459,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,0,2,0,0
C46,All,Crop,Cereal,Cereal,1464.372,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,7,0,0
C460,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,0,3,0,0
C461,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C462,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C463,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,4,0,0
C464,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,4,0,0
C465,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C466,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,9,0,0
C467,All,Crop,Cereal,Cereal,1241.617,0,0,0,0,3.7375440777552,0,0,0,0,0,4,0,0
C468,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,4.47213595499958,5,0,0
C469,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,7,0,0
C47,All,Crop,Cereal,Cereal,1464.372,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C470,All,Crop,Cereal,Cereal,1241.617,0,0,0,0,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C471,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,0,5,0,0
C472,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C473,All,Crop,Cereal,Cereal,1241.617,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,5.47722557505166,10,0,0
C474,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C475,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,5.47722557505166,9,0,0
C476,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C477,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,4,0,0
C478,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,0,3,0,0
C479,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,5.47722557505166,8,0,0
C48,All,Crop,Cereal,Cereal,1464.372,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C480,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,9,0,0
C481,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C482,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C483,All,Crop,Cereal,Cereal,1241.617,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,5.47722557505166,10,0,0
C484,All,Crop,Cereal,Cereal,1241.617,0,0,0,0,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C485,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,8,0,0
C486,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,0,5,0,0
C487,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C488,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C489,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C49,All,Crop,Cereal,Cereal,1464.372,0,0,0,0,3.7375440777552,0,0,0,0,0,4,0,0
C490,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C491,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,0,6,0,0
C492,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C493,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,8,0,0
C494,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C495,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,4.47213595499958,11,0,0
C496,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,9,0,0
C497,All,Crop,Cereal,Cereal,1241.617,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,5.47722557505166,8,0,0
C498,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C499,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C5,All,Crop,Cereal,Cereal,1464.372,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C50,All,Crop,Cereal,Cereal,1464.372,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,0,4,0,0
C500,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,8,0,0
C501,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C502,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,7,0,0
C503,All,Crop,Cereal,Cereal,1241.617,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,5,0,0
C504,All,Crop,Cereal,Cereal,1241.617,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,5.47722557505166,10,0,0
C505,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C506,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C507,All,Crop,Cereal,Cereal,1241.617,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,6,0,0
C508,All,Crop,Cereal,Cereal,1596.315,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,3.16227766016838,8,0,0
C509,All,Crop,Cereal,Cereal,1596.315,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,3.16227766016838,7,0,0
C51,All,Crop,Cereal,Cereal,1464.372,0,0,0,6.32455532033676,3.7375440777552,0,0,0,0,3.16227766016838,9,0,0
C510,All,Crop,Cereal,Cereal,1596.315,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,3.16227766016838,8,0,0
C511,All,Crop,Cereal,Cereal,1596.315,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,5,0,0
C512,All,Crop,Cereal,Cereal,1596.315,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C513,All,Crop,Cereal,Cereal,1596.315,0,0,0,0,3.7375440777552,0,0,0,0,4.47213595499958,6,0,0
C514,All,Crop,Cereal,Cereal,1596.315,0,0,0,0,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
C515,All,Crop,Cereal,Cereal,1596.315,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,9,0,0
C516,All,Crop,Cereal,Cereal,1596.315,0,0,0,0,3.7375440777552,0,0,0,0,3.16227766016838,5,0,0
C517,All,Crop,Cereal,Cereal,1596.315,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,5,0,0
C518,All,Crop,Cereal,Cereal,1596.315,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,6,0,0
C519,All,Crop,Cereal,Cereal,1596.315,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,6.32455532033676,7,0,0
C52,All,Crop,Cereal,Cereal,1464.372,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,5.47722557505166,10,0,0
C520,All,Crop,Cereal,Cereal,1596.315,0,0,0,5.47722557505166,3.7375440777552,0,0,0,0,4.47213595499958,11,0,0
C521,All,Crop,Cereal,Cereal,1596.315,0,0,0,3.16227766016838,3.7375440777552,0,0,0,0,0,7,0,0
C522,All,Crop,Cereal,Cereal,1596.315,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,5.47722557505166,6,0,0
C523,All,Crop,Cereal,Cereal,1596.315,0,0,0,4.47213595499958,3.7375440777552,0,0,0,0,4.47213595499958,7,0,0
